frame_id,elephant_id,posture_class,x1,y1,x2,y2,move_dx,move_dy,trunk_angle,ear_freq,tail_freq,behaviour_label,conflict_risk,alertness_label
863,2,10,34,131,984,794,0.6497644840143497,0.3144733850551845,324,0.940712713420053,0.04100070369640085,Aggressive,High,Aggressive
864,2,8,200,303,981,894,0.7630436036325484,0.9177685684464271,284,0.0046228610325829145,0.15469402621601802,Calm,Medium,Aggressive
865,2,4,290,65,976,824,0.8277943416347036,0.41524848250434765,203,0.4377259010223383,0.3862253996391257,Calm,Low,Aggressive
866,2,4,357,286,670,726,0.7072895910633138,0.7507258861710411,290,0.9234221020341097,0.9864791114273751,Calm,High,Aggressive
867,2,5,295,231,675,710,0.27907293886473516,0.7887846554807907,172,0.7995972481218295,0.42486211642528915,Aggressive,Medium,Aggressive
868,2,1,103,284,661,865,0.2645271305504642,0.3958337016901672,24,0.16892908180409227,0.7628607225410038,Calm,High,Aggressive
869,2,14,31,360,736,823,0.7435546280327907,0.2986802846570137,138,0.8415187501247892,0.8438269447802258,Aggressive,High,Calm
870,2,4,6,106,580,710,0.39590311212299056,0.10353311057117376,29,0.4167307180715544,0.4795365553976677,Calm,Low,Calm
871,2,8,274,277,902,506,0.12250629704887062,0.3742794855036907,180,0.18392479929763028,0.8417804088522313,Calm,High,Aggressive
872,2,9,191,324,954,531,0.6743212052549908,0.5402296257943977,135,0.4623692952070604,0.6333865380951361,Alert,Medium,Aggressive
873,2,5,206,78,613,787,0.1953289812296075,0.862997831474262,327,0.7137912182395728,0.7725302514105747,Aggressive,Low,Calm
874,2,3,339,98,849,677,0.08142437786390744,0.09449179446420652,325,0.6098879886611164,0.01978922402647465,Aggressive,Low,Aggressive
875,2,14,480,238,890,790,0.3106127140574916,0.5991384892761072,96,0.7229757777461537,0.1536701935737328,Alert,Medium,Calm
876,2,14,290,306,717,776,0.9724860498602873,0.19227993798813325,185,0.8785368517611276,0.485267426079355,Aggressive,High,Aggressive
877,2,11,38,177,944,547,0.4727153502367252,0.4184464641485136,128,0.7027377375526257,0.4494807840491767,Aggressive,Low,Aggressive
878,2,13,52,158,995,774,0.019812143825977735,0.1044772807906752,353,0.32577062050236116,0.9675148474019492,Calm,Low,Aggressive
879,2,9,457,242,775,940,0.732982884048152,0.7530418876635278,56,0.5906134072243401,0.08084746756444516,Aggressive,Medium,Calm
880,2,6,341,300,791,865,0.2810703575977347,0.20147966205740897,4,0.5076541199356989,0.7299238890930232,Aggressive,Medium,Aggressive
881,2,3,141,110,604,876,0.6391427417775545,0.8475403122086694,9,0.28583511908291936,0.22537404185796495,Alert,Medium,Aggressive
882,2,6,204,65,860,719,0.47715650863443426,0.21619149338758636,235,0.34752209970398285,0.3303626897027827,Calm,Low,Aggressive
883,2,15,184,398,769,706,0.9999029069892414,0.3172248242161525,280,0.057083317186393256,0.3849133519628777,Alert,Medium,Calm
884,2,12,98,297,693,865,0.8387545203936447,0.49677100269283925,22,0.38325131642649146,0.4580743128516208,Alert,Low,Calm
885,2,2,289,201,710,852,0.8603641804330864,0.47722213598069074,281,0.6172785776892304,0.583630905322342,Calm,Medium,Calm
886,2,0,288,398,639,594,0.8569917047786575,0.9507362161140656,163,0.22851498905256085,0.2206453267612989,Alert,High,Aggressive
887,2,8,69,174,904,622,0.7719784385014353,0.816014647590918,161,0.6973840862297156,0.22968372029290063,Calm,Medium,Aggressive
888,2,13,322,399,962,945,0.5648312561524129,0.762653771360277,21,0.8708309758794915,0.9662697398816472,Aggressive,Low,Calm
889,2,9,245,106,693,777,0.1871016502363536,0.4278952862193398,37,0.33250827384345494,0.5516493384516601,Alert,High,Calm
890,2,8,234,288,781,501,0.9844180253324673,0.4154573843948415,284,0.10222502634633945,0.14881555544517233,Aggressive,High,Aggressive
891,2,12,419,105,812,905,0.5997975794271908,0.016058534223566068,275,0.022170744252339114,0.29009920558417934,Aggressive,High,Calm
892,2,0,268,140,936,615,0.9525831139314401,0.6098287763752501,207,0.34937330696137703,0.31396218773827755,Aggressive,High,Calm
893,2,5,175,185,695,690,0.5494500771656948,0.895336998369596,154,0.221465825518113,0.657261711522597,Aggressive,High,Aggressive
894,2,0,104,11,792,768,0.12376255776408007,0.9390186421344611,240,0.3761892887328854,0.8487731746996754,Aggressive,Low,Aggressive
895,2,5,160,422,992,533,0.2867278551710958,0.11075398101968181,351,0.25874467926465317,0.2630613795275857,Aggressive,Low,Aggressive
896,2,13,466,328,955,763,0.6553171244873508,0.8773317314499418,342,0.5057478069622018,0.6684401940731998,Alert,Low,Calm
897,2,1,374,205,575,881,0.3827606778526368,0.8181939933251109,53,0.47243333810477395,0.1883213620710512,Calm,Medium,Aggressive
898,2,3,208,74,943,534,0.42845156506180604,0.13506742135471428,77,0.0758141856160065,0.42658920491290475,Calm,Low,Calm
899,2,15,426,322,668,667,0.3838448883201583,0.9056880062608773,4,0.26872318005451945,0.3283811554120484,Aggressive,High,Calm
900,2,11,129,222,520,717,0.5047961187181804,0.47363010007354633,150,0.9384692654271473,0.057855542550698136,Calm,Medium,Calm
901,2,9,95,164,546,652,0.666399222976452,0.785345066746438,324,0.39554465633075586,0.7044863378421568,Alert,High,Calm
902,2,13,416,120,521,692,0.48510568096862605,0.2658839909998758,311,0.5266377954347752,0.8983077045699707,Calm,Low,Aggressive
903,2,15,468,96,719,616,0.05257477754724915,0.8711927217600536,74,0.4549950865610042,0.026291526777693086,Calm,Medium,Calm
904,2,4,209,292,975,690,0.06164569460909686,0.20719212167050893,5,0.5564157552447861,0.24236452088996796,Calm,Medium,Aggressive
905,2,15,443,28,968,617,0.39749845695500285,0.4528661202050791,56,0.8550782042345946,0.5369037585836965,Alert,High,Aggressive
906,2,1,51,345,842,605,0.5473035004354141,0.46346496767937506,355,0.5991362532051003,0.632512789305146,Calm,Low,Aggressive
907,2,4,62,265,568,560,0.18225330972913034,0.9885920382690323,310,0.8314385381973072,0.383236295160426,Alert,High,Calm
908,2,9,381,463,953,638,0.5170052670603115,0.9654435781927975,89,0.42490127260990684,0.8885480902950031,Calm,Low,Calm
909,2,1,74,264,770,645,0.9650909784723362,0.1725599128699007,290,0.7312308598640301,0.8439773138645627,Alert,Medium,Calm
910,2,2,232,90,824,766,0.9762269360795438,0.5965707769269091,102,0.7799329353155837,0.6636503976153634,Alert,Low,Calm
911,2,9,301,356,616,558,0.7225247417631847,0.6810038486120653,188,0.3307358352238666,0.30492832664629965,Alert,Low,Aggressive
912,2,10,349,282,994,833,0.5392646076604662,0.14718714382750553,47,0.37467802552734775,0.48995502843459204,Alert,High,Calm
913,2,9,106,444,602,544,0.6466489363490552,0.7162932503344179,350,0.45852985609400965,0.09135806450340045,Alert,Low,Calm
914,2,1,115,361,526,993,0.8119729008523833,0.07440042048714146,25,0.17264077994955418,0.06999082057920047,Aggressive,Low,Aggressive
915,2,5,390,182,550,543,0.006026899199987112,0.7450828111126886,283,0.561261163467821,0.47480426483364246,Aggressive,Medium,Calm
916,2,11,157,453,798,743,0.7038075836611294,0.020398733250756695,178,0.3971784272960157,0.7064453350936869,Alert,Medium,Calm
917,2,15,381,498,960,683,0.7793795292169179,0.41365746214780486,353,0.20326527431503472,0.501665823002781,Alert,High,Aggressive
918,2,3,281,389,673,657,0.7222814791938206,0.06908238273434597,262,0.5793001491210382,0.35737205850323195,Aggressive,Low,Calm
919,2,7,413,128,683,506,0.07760031974752701,0.8127105986686647,33,0.5499215652936958,0.35168145395982575,Alert,High,Aggressive
920,2,14,412,344,503,817,0.08259174641555411,0.9450228201134436,205,0.6062163404613129,0.07000415463738385,Alert,Low,Aggressive
921,2,13,146,446,872,901,0.6768989013365401,0.20743988626711296,125,0.22981223144402696,0.3525971467376724,Aggressive,High,Calm
922,2,4,238,415,727,859,0.47943078345095114,0.30941630883287896,171,0.2408871770340002,0.8709644213903734,Alert,Low,Calm
923,2,6,181,363,583,904,0.5182196364476257,0.15729251525886878,310,0.061960092238750875,0.49085655926875327,Calm,High,Aggressive
924,2,0,68,81,825,829,0.8561286528008745,0.8803576851685955,215,0.517733844502107,0.12291733088485712,Aggressive,Low,Calm
925,2,12,453,37,802,711,0.2587551101790595,0.5652961810925335,197,0.4046987922180286,0.7245267862327184,Alert,High,Aggressive
926,2,9,80,369,569,725,0.5173174015355771,0.7370828278618735,4,0.8545386164743077,0.9319988994468167,Calm,Medium,Aggressive
927,2,8,40,7,932,594,0.7026360953890797,0.30740954673572063,192,0.4225236246984171,0.8964361622139994,Alert,High,Aggressive
928,2,5,111,308,802,680,0.20055271010856413,0.7693494354892911,79,0.5429672136477659,0.33738209315485224,Aggressive,Low,Aggressive
929,2,15,100,304,911,974,0.6970788790368079,0.2355884284399712,261,0.8237037259052783,0.39171633344053247,Aggressive,Low,Calm
930,2,7,410,156,509,505,0.13382480114438988,0.8916309591999282,166,0.45031810580648624,0.6313736500381227,Aggressive,High,Aggressive
931,2,3,458,198,808,594,0.7837086669538615,0.24938403986991808,247,0.24935282658657743,0.777089595507339,Alert,Low,Calm
932,2,6,414,303,714,783,0.00751722007923028,0.6189306180640799,108,0.731044368374565,0.3092160875684016,Alert,Medium,Aggressive
933,2,14,340,378,682,860,0.5066625032960065,0.7222702552906604,240,0.10316551890422399,0.2246137013087277,Aggressive,High,Aggressive
934,2,2,92,351,645,932,0.6415435325534078,0.932290341583584,336,0.7969129800992101,0.15157031637678742,Calm,Medium,Calm
935,2,5,487,113,927,571,0.2301984986815202,0.16893596430856817,186,0.7277676535850467,0.785011898648324,Alert,Low,Calm
936,2,0,264,245,833,991,0.5338308280475129,0.9764256857729003,241,0.13787188439118359,0.5182133598990883,Aggressive,Medium,Calm
937,2,5,115,159,818,870,0.22506419906254682,0.8474682414816599,109,0.1415180579390124,0.5880903579085973,Alert,Medium,Aggressive
938,2,8,280,31,616,863,0.6355846401541178,0.9736648164106626,356,0.7149365189158249,0.7316824355208458,Aggressive,Medium,Calm
939,2,3,182,231,841,884,0.3311471887188282,0.2172958078219266,29,0.39515796208111353,0.5428924562848451,Aggressive,Low,Calm
940,2,10,138,75,720,938,0.8689000873917129,0.9376346459791169,358,0.7563317428450076,0.41620189462313917,Calm,Medium,Calm
941,2,14,231,63,904,775,0.14355175135621367,0.33010644542980305,345,0.8360590543090602,0.6271977464629134,Alert,Medium,Aggressive
942,2,10,367,209,767,831,0.03324730627822292,0.7352169325629381,54,0.06301502839553863,0.6290940559371534,Calm,High,Calm
943,2,11,144,234,539,793,0.7934055174369492,0.6883454757685871,71,0.7126867195087102,0.40733345709936475,Aggressive,Medium,Aggressive
944,2,5,135,319,720,956,0.8528900175452288,0.3703431786111876,318,0.5992432777206971,0.2865303105848498,Calm,Low,Calm
945,2,13,77,406,653,952,0.3316972911877998,0.504410376375383,105,0.8165754978354631,0.4134515987924935,Aggressive,Low,Aggressive
946,2,5,179,358,857,890,0.2761495415595485,0.06776863150756718,288,0.40811842396212217,0.23344199591102044,Aggressive,High,Calm
947,2,13,149,381,569,943,0.5583151095534072,0.11928360200697163,348,0.25959479472921865,0.19368023896037767,Aggressive,High,Aggressive
948,2,3,309,26,590,811,0.7303453669844088,0.8743275374137458,110,0.12640485381666833,0.6795229168645619,Alert,Medium,Aggressive
949,2,11,412,472,558,623,0.07711683398114355,0.17794047261248125,274,0.38823091129010845,0.749536476688628,Aggressive,Medium,Calm
950,2,7,8,359,672,906,0.2417679897147923,0.2647275424560447,153,0.8988617613627969,0.7488710026907168,Alert,Low,Aggressive
951,2,12,458,35,612,904,0.33445148920783774,0.3948140657073742,180,0.2699354679521896,0.33635288860589596,Calm,Medium,Calm
952,2,5,199,169,730,939,0.09167044524002821,0.2932777601033991,336,0.5302325128557384,0.6288944822359183,Aggressive,High,Aggressive
953,2,9,83,422,920,656,0.26647694694385493,0.6606105967706278,14,0.8396631995684438,0.27978703771619007,Aggressive,Low,Aggressive
954,2,13,134,39,864,510,0.36130611768565335,0.018373839933516822,318,0.06790086608380952,0.3004379772795417,Calm,Medium,Aggressive
955,2,4,143,37,607,637,0.007084106273318902,0.08681488706326768,5,0.7814692903798715,0.36955650498604,Aggressive,Medium,Aggressive
956,2,7,25,455,568,575,0.5939242301853609,0.842938679192223,171,0.9379064019016013,0.5608447394349493,Alert,High,Calm
957,2,8,166,306,882,776,0.5756871384770433,0.3927608328283737,37,0.3395860752426386,0.48478221689559975,Aggressive,Medium,Calm
958,2,15,492,360,631,682,0.8421386537691958,0.5834471160005839,58,0.16299260731455756,0.0014739281969083917,Alert,Low,Calm
959,2,1,145,334,939,774,0.2255440594025635,0.6568221540129681,3,0.18371007380566418,0.023770914644961283,Calm,Low,Calm
960,2,6,159,59,880,594,0.9232508538918437,0.5762390027454619,212,0.28438606935785826,0.8385760339001341,Calm,Medium,Aggressive
961,2,6,53,392,806,915,0.7801204252926202,0.5964268396621333,232,0.18647082831554207,0.14945216493803948,Alert,Low,Aggressive
962,2,9,113,35,778,627,0.5652132949833742,0.6478758306099452,193,0.6984991290224514,0.43348418162418567,Calm,Medium,Calm
963,2,5,45,339,981,849,0.7080265749951967,0.032991913474555434,140,0.7796345862175478,0.1680280571653845,Aggressive,Low,Aggressive
964,2,4,277,482,801,889,0.36004032445922507,0.9740162725508916,35,0.35679340895090683,0.16803161635704977,Alert,Medium,Aggressive
965,2,6,60,129,562,724,0.5505733804460454,0.6281750738502961,259,0.8667345180278526,0.827643168524272,Aggressive,Low,Calm
966,2,4,269,493,688,654,0.715421812371269,0.8829874785283659,188,0.8003612932716386,0.20843608590434848,Calm,Low,Aggressive
967,2,14,419,315,783,663,0.328887699276075,0.4356770302218752,119,0.6698223805551928,0.9640348020854195,Alert,High,Calm
968,2,3,375,102,960,958,0.4040326019094014,0.4898427770034046,139,0.5173851377207291,0.3028217894864831,Aggressive,Medium,Aggressive
969,2,8,238,303,768,692,0.18903575892716973,0.18919081940565652,351,0.907266300184372,0.6096104205412751,Aggressive,Medium,Calm
970,2,13,42,457,924,597,0.21968056224127142,0.9970471896186263,123,0.10911682885925134,0.23062330308282875,Alert,Low,Aggressive
971,2,0,178,271,984,952,0.8983017997932322,0.15280499116030977,249,0.5641574584467091,0.3015411207740146,Calm,Low,Calm
972,2,1,410,354,944,590,0.8694093941915616,0.041622440455843845,12,0.3996992164826705,0.06631587145040807,Calm,Low,Aggressive
973,2,4,391,284,674,641,0.16737198053370428,0.20192629621352354,197,0.3937565862779745,0.8527208970751651,Alert,Medium,Calm
974,2,9,214,158,774,757,0.9118321180639584,0.18661475287906926,29,0.5343966824253337,0.24000103536305573,Aggressive,Medium,Calm
975,2,14,389,192,568,725,0.9347188093603244,0.9856499483572732,302,0.25265895468104127,0.6680597957152545,Aggressive,Low,Aggressive
976,2,15,453,100,612,801,0.8341912888729587,0.8488106350866685,350,0.15406498342368935,0.9286801118850946,Alert,Low,Aggressive
977,2,12,161,44,834,519,0.8374330045212266,0.6743988953735661,140,0.9078308119127798,0.42281337261327234,Calm,Low,Aggressive
978,2,9,449,308,908,873,0.7888630328213134,0.9301959781024199,155,0.15697769818163465,0.989201247272637,Calm,Medium,Aggressive
979,2,5,121,230,955,676,0.3454233743311944,0.5957626004420528,128,0.7415382580809907,0.7908455177270363,Alert,Medium,Aggressive
980,2,0,375,124,732,653,0.12929264839689258,0.36536907652347517,131,0.8984533246311093,0.41285876757945317,Aggressive,Low,Calm
981,2,15,433,37,574,905,0.13937389697388236,0.7001422722940579,137,0.7813060761528852,0.672513836663,Alert,Low,Calm
982,2,4,354,246,691,898,0.2992910433216196,0.6912170244217846,202,0.24948031392683556,0.7973006435243483,Calm,Low,Calm
983,2,5,231,456,676,775,0.5222454381285263,0.5848228418749405,44,0.6427520989474813,0.1365030533096755,Calm,Medium,Aggressive
984,2,11,225,105,862,655,0.02507232391770642,0.8462160236020249,189,0.2263621170134409,0.05510572750145659,Aggressive,High,Aggressive
985,2,10,337,391,544,910,0.6713565761241879,0.8498974380525133,91,0.9216092135934226,0.5529701238600643,Aggressive,Medium,Calm
986,2,3,165,101,698,682,0.7729715539084991,0.7581943713577264,277,0.8748236028141392,0.9209724047645782,Aggressive,High,Aggressive
987,2,11,306,348,649,752,0.1967803223016369,0.5033348148967332,48,0.9657050789272814,0.5718017031481891,Aggressive,High,Aggressive
988,2,7,35,119,912,645,0.09317184140923473,0.23415002898696902,109,0.10180631811166085,0.9168044407007822,Alert,Medium,Calm
989,2,2,120,282,805,836,0.08426221804989831,0.4209652460385894,210,0.05608350683553687,0.646541917237756,Calm,Medium,Aggressive
990,2,13,291,290,973,741,0.898679146623917,0.7003337434611866,358,0.8688204787271291,0.1877841263120007,Aggressive,Low,Aggressive
991,2,14,213,239,667,506,0.353471418462997,0.928701285308622,324,0.6357070965225149,0.6015440586634241,Alert,Low,Aggressive
992,2,4,330,481,899,500,0.2784692802253421,0.30614164993272874,359,0.09834593140654013,0.9130531958702959,Aggressive,Medium,Calm
993,2,13,310,317,500,561,0.005006936640874482,0.4368408917483336,240,0.9517438538567532,0.8197288819032673,Calm,Low,Calm
994,2,11,431,112,786,924,0.35794109116802886,0.9656259519349215,350,0.4698297785186981,0.18785307341588942,Calm,Medium,Calm
995,2,6,316,20,962,961,0.2643966274663232,0.13555442809346108,84,0.572435304528125,0.9562884705611073,Aggressive,Medium,Calm
996,2,6,333,243,616,852,0.24339397811856334,0.7123711066714901,112,0.6444568603310555,0.5036603410000807,Aggressive,High,Calm
997,2,11,464,98,686,629,0.35207922056891927,0.6034993645195746,206,0.1422007836641328,0.9345542991497565,Calm,High,Aggressive
998,2,10,18,178,736,827,0.4846310419284984,0.3626193226051424,153,0.07098727316961628,0.1766109715139359,Calm,Medium,Aggressive
999,2,0,165,310,894,869,0.4527635300419879,0.17694667026569244,241,0.6147285737337943,0.82550336046057,Alert,Low,Aggressive
